Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Log Votes,Rating Score,Popularity Score,Performance Score,Performance Segment,Digital Adoption,Value Score,Performance_Normalized,Value_Normalized,Popularity_Normalized,Digital_Score,Opportunity Score,Customer Engagement Segment,Customer Opportunity
1367,Anupam Sweet,1,Faridabad,"SCF 74, Sector 15 Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3222568,28.3949008,"North Indian, South Indian, Chinese, Fast Food, Mithai",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,70,4.262679877041316,0.5161290322580643,0.3450121305597061,0.447682271578721,High Performer,Neither,0.6611429462911025,0.3835130753335953,0.5161767032450717,0.3450121305597061,0.0,0.358085013452221,Moderate Engagement,Customer Favorite
9650,Cafe Coffee Day,1,Faridabad,"SCF 42, Shopping Centre, Main Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3236112,28.3952671,Cafe,450.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,67,4.219507705176107,0.4838709677419353,0.339398272798222,0.4260818897644499,Popular but Average,Neither,0.6385435509657482,0.3585275590558937,0.4839089663547673,0.339398272798222,0.0,0.3385369901356374,Moderate Engagement,Needs Improvement
308335,Chicago Pizza,1,Faridabad,"Booth Number 135, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3217184,28.3950296,Pizza,600.0,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,35,3.58351893845611,0.2903225806451612,0.2566979980607125,0.2768727476113817,Needs Improvement,Neither,0.5030034295058146,0.1859348946251058,0.29038286026279,0.2566979980607125,0.0,0.2035316708097665,Moderate Engagement,Low Engagement
18391065,Crispy Crust,1,Faridabad,"Shop 19, HUDA Market, Opposite Mother Dairy, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3241683,28.3950992,"North Indian, Chinese, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,22,3.1354942159291497,0.5161290322580643,0.198439472783192,0.3890532084681153,Hidden Gem,One Service,0.6611054459629746,0.3156958754668499,0.5161231597451723,0.198439472783192,0.5,0.3800183988935876,Moderate Engagement,Hidden Potential
301193,Frontier,1,Faridabad,"SCO 46, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3235114,28.3951274,Bakery,200.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,17,2.8903717578961645,0.4838709677419353,0.1665651761219329,0.3569486510939343,Needs Improvement,Neither,0.6386373017860678,0.2785600068623868,0.4840428251045157,0.1665651761219329,0.0,0.2760218851575766,Low Engagement,Low Engagement
18107832,Gulab,1,Faridabad,"Shop 33, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3239437,28.3952906,"North Indian, South Indian, Fast Food, Street Food, Mithai",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,39,3.688879454113936,0.2580645161290321,0.2703984658163389,0.2629980960039548,Needs Improvement,One Service,0.4804227843445242,0.1698858573180075,0.2581418951224353,0.2703984658163389,0.5,0.265982311761301,Moderate Engagement,Low Engagement
18089254,Hunger Cure Express,1,Faridabad,"HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3217312,28.3946937,"Fast Food, Beverages",500.0,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,35,3.58351893845611,0.4838709677419353,0.2566979980607125,0.3930017798694462,Needs Improvement,Neither,0.6385248008016842,0.320263252834061,0.4838821946048174,0.2566979980607125,0.0,0.3085963964855091,Moderate Engagement,Low Engagement
312981,Maitre Patissier,1,Faridabad,"697, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",0.0,0.0,Bakery,500.0,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,35,3.58351893845611,0.5161290322580643,0.2566979980607125,0.4123566185791236,Hidden Gem,Neither,0.6611054459629746,0.3426513125355536,0.5161231597451723,0.2566979980607125,0.0,0.3261045069231379,Moderate Engagement,Hidden Potential
18082235,Momo-Cha,1,Faridabad,"87, Near City Chemist, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3224363,28.3951869,"Chinese, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,32,3.49650756146648,0.2903225806451612,0.2453835454180301,0.2723469665543088,Needs Improvement,Neither,0.5030784301620703,0.1806998493725214,0.2904899472625889,0.2453835454180301,0.0,0.1994686405427652,Moderate Engagement,Low Engagement
18138421,Nirula's,1,Faridabad,"135, Lower Ground Floor, HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.292179,28.452631,"Fast Food, Desserts, Ice Cream, Beverages",950.0,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,14,2.70805020110221,0.2580645161290321,0.1428571428571428,0.2119815668202764,Needs Improvement,Neither,0.4802915331960766,0.1108742004264392,0.2579544928727872,0.1428571428571428,0.0,0.1447637465825184,Low Engagement,Low Engagement
18421965,The Grub House,1,Faridabad,"SCF 55, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.323244,28.3950834,"Cafe, North Indian, Chinese, Continental",600.0,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,17,2.8903717578961645,0.2903225806451612,0.1665651761219329,0.2408196188358699,Needs Improvement,Neither,0.5030034295058146,0.1442316486534317,0.29038286026279,0.1665651761219329,0.0,0.1709089703319247,Low Engagement,Low Engagement
303267,Twenty Four Seven,1,Faridabad,"A-45/49, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3234608,28.3950913,"Fast Food, North Indian",300.0,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,35,3.58351893845611,0.5161290322580643,0.2566979980607125,0.4123566185791236,Hidden Gem,Neither,0.6611804466192304,0.3426513125355536,0.5162302467449711,0.2566979980607125,0.0,0.3261366330230776,Moderate Engagement,Hidden Potential
7471,Cafe Parmesan,1,Faridabad,"42, 1st Floor, HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3236479,28.3950766,Italian,1000.0,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,799,6.684611727667927,0.8709677419354835,0.6599460412250306,0.7865590616513023,High Performer,Neither,0.9093050410965288,0.7754974220593425,0.8705060587895768,0.6599460412250306,0.0,0.664565123602649,High Engagement,Customer Favorite
18219542,Briosca,1,Faridabad,"Shop 45, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3234235,28.3952798,"Bakery, Fast Food",400.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,62,4.143134726391533,0.5806451612903225,0.3294671754919279,0.4801739669709646,High Performer,One Service,0.7063042366136831,0.4210967528395488,0.5806586335257811,0.3294671754919279,0.5,0.4624748886499619,Moderate Engagement,Customer Favorite
18355112,Burger Point,1,Faridabad,"Shop 105, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3220773,28.3949736,"Burger, Fast Food",300.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,24,3.218875824868201,0.5483870967741935,0.2092819315311324,0.412745030676969,Hidden Gem,One Service,0.6837610917805208,0.3431005951860464,0.548471211885326,0.2092819315311324,0.5,0.4014829581869405,Moderate Engagement,Hidden Potential
18270895,Cafe Grub Up,1,Faridabad,"SCF 43, 2nd Floor, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3235233,28.395196,"Cafe, American, Mexican, Italian, Thai",900.0,Indian Rupees(Rs.),Yes,No,No,No,2,3.8,Yellow,Good,134,4.90527477843843,0.6451612903225805,0.4285714285714286,0.5585253456221198,High Performer,One Service,0.7512780252956244,0.511727078891258,0.6448728463069933,0.4285714285714286,0.5,0.533280617218324,Moderate Engagement,Customer Favorite
18313839,Cakes At Bhawanas,1,Faridabad,"418, 1st Floor, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.317231,28.393261,Bakery,400.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,26,3.295836866004329,0.5483870967741935,0.2192894970402961,0.4167480568806345,Hidden Gem,Neither,0.6837235914523929,0.347730961317152,0.5484176683854266,0.2192894970402961,0.0,0.3300890363846904,Moderate Engagement,Hidden Potential
5005,Chaudhary Bhojnalaya,1,Faridabad,"HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3240517,28.3953389,North Indian,400.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,93,4.543294782270004,0.5806451612903225,0.3815016583190381,0.5009877601018087,High Performer,Neither,0.7063042366136831,0.4451724090729878,0.5806586335257811,0.3815016583190381,0.0,0.4063082648970876,Moderate Engagement,Customer Favorite
1820,Chickenette,1,Faridabad,"11 & 12, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.3951035,"Raw Meats, North Indian, Chinese, Fast Food",650.0,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,280,5.638354669333745,0.6129032258064515,0.5238968675634628,0.577300682509256,High Performer,Neither,0.7287911309546538,0.5334448193204082,0.6127657399163873,0.5238968675634628,0.0,0.4753147822497516,High Engagement,Customer Favorite
3863,Giani,1,Faridabad,"125, Near Gurudwara, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3216428,28.3951385,"Ice Cream, Desserts",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,70,4.262679877041316,0.5806451612903225,0.3450121305597061,0.4863919489980759,High Performer,Neither,0.7063042366136831,0.4282891947365805,0.5806586335257811,0.3450121305597061,0.0,0.3931012343274787,Moderate Engagement,Customer Favorite
9814,Green Chick Chop,1,Faridabad,"135, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.3951932,"Raw Meats, North Indian, Fast Food",350.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,31,3.4657359027997265,0.5483870967741935,0.2413821781627657,0.4255851293296224,Hidden Gem,Neither,0.6837423416164568,0.3579529481051604,0.5484444401353761,0.2413821781627657,0.0,0.3380932995099721,Moderate Engagement,Hidden Potential
18474912,Hash Stix,1,Faridabad,"Shop 160, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32343964,28.39483205,Fast Food,250.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,25,3.258096538021482,0.5806451612903225,0.2143819646180461,0.4341398826214119,Hidden Gem,Neither,0.7063604871058751,0.3678483716889467,0.5807389487756305,0.2143819646180461,0.0,0.3458450076474297,Moderate Engagement,Hidden Potential
18161568,Juice On Go,1,Faridabad,"SCF 46-50, 1st Floor, Fitstop Gym, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32328642,28.39527358,"Juices, Beverages",150.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,18,2.9444389791664403,0.5483870967741935,0.1735957626469211,0.3984705631232845,Hidden Gem,Neither,0.6838173422727125,0.3265890842097695,0.548551527135175,0.1735957626469211,0.0,0.313590790143356,Low Engagement,Hidden Potential
18416829,Keventers,1,Faridabad,"Booth 125-P, Ground Floor, Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3218081,28.3947688,Beverages,400.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,27,3.332204510175204,0.5806451612903225,0.2240185336552014,0.437994510236274,Hidden Gem,Neither,0.7063042366136831,0.3723070827359887,0.5806586335257811,0.2240185336552014,0.0,0.3493087757463706,Moderate Engagement,Hidden Potential
18400756,MD's Kebabs & Curries,1,Faridabad,"Shop 18, Opposite Mother Dairy, Sector 15 Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.395283,"North Indian, Mughlai, Chinese",750.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,27,3.332204510175204,0.6451612903225805,0.2240185336552014,0.4767041876556289,Hidden Gem,One Service,0.7513342757878163,0.4170832021389739,0.6449531615568427,0.2240185336552014,0.5,0.4592687759467339,Moderate Engagement,Hidden Potential
301177,Perfect Bake,1,Faridabad,"DSS-48, Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.29659833,28.43002333,"Bakery, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,39,3.688879454113936,0.5483870967741935,0.2703984658163389,0.4371916443910516,Hidden Gem,Neither,0.6837235914523929,0.3713783946314404,0.5484176683854266,0.2703984658163389,0.0,0.3485874317998999,Moderate Engagement,Hidden Potential
6161,Perfect Bake,1,Faridabad,"SCF 40, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3231543,28.3952545,"Bakery, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,126,4.844187086458591,0.5806451612903225,0.4206279409279791,0.5166382731453851,High Performer,Neither,0.7063042366136831,0.4632756144592143,0.5806586335257811,0.4206279409279791,0.0,0.4204696433040552,Moderate Engagement,Customer Favorite
2565,Sethi's Delicacy,1,Faridabad,"9 & 10, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244651,28.3950376,"Fast Food, Bakery",150.0,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,75,4.330733340286331,0.6451612903225805,0.3538614065244804,0.5286413368033405,High Performer,Neither,0.7515592777565834,0.4771597552575955,0.645274422556239,0.3538614065244804,0.0,0.4313605224119262,Moderate Engagement,Customer Favorite
3866,Subway,1,Faridabad,"SCF 78, HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3219427,28.3948264,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,143,4.969813299576001,0.5483870967741935,0.4369636419382718,0.5038177148398248,High Performer,Neither,0.683686091124265,0.4484458641803946,0.5483641248855271,0.4369636419382718,0.0,0.4088580183164506,Moderate Engagement,Customer Favorite
18250288,Caf�� Bogchi,1,Faridabad,"SCF 39, First Floor, Above Axis Bank, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32380275,28.39572041,"Cafe, Italian, Mexican, Continental",650.0,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,153,5.0369526024136295,0.7419354838709675,0.4456940458084416,0.6234389086459571,High Performer,One Service,0.819113711599815,0.5868136629859952,0.741729600477806,0.4456940458084416,0.5,0.5920424713501284,Moderate Engagement,Customer Favorite
1430,Ashoka Restaurant,1,Faridabad,"Main Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3203273,28.4104693,North Indian,400.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,43,3.784189633918261,0.3548387096774192,0.2827920464384465,0.3260200443818302,Needs Improvement,Neither,0.548239720484651,0.2427843796954007,0.3549718775432983,0.2827920464384465,0.0,0.248024505444069,Moderate Engagement,Low Engagement
18393702,Baskin Robbins,1,Faridabad,"Shop 60, Near Sagar Cinema, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3201927,28.4107707,Ice Cream,300.0,Indian Rupees(Rs.),No,Yes,No,No,1,2.9,Orange,Average,4,1.6094379124341005,0.3548387096774192,0.0,0.2129032258064515,Needs Improvement,One Service,0.5482772208127789,0.1119402985074626,0.3550254210431978,0.0,0.5,0.2206867307905712,Low Engagement,Low Engagement
6152,China Hot Pot,1,Faridabad,"Shop 147, HUDA Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3192063,28.4106963,"Chinese, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,25,3.258096538021482,0.2258064516129031,0.2143819646180461,0.2212366568149603,Needs Improvement,Neither,0.4579171398394897,0.1215797149725288,0.2260080169818794,0.2143819646180461,0.0,0.1532316982585581,Moderate Engagement,Low Engagement
306962,Handi Chhadeyan Di,1,Faridabad,"Shop 138, HUDA Market, Near HDFC Bank, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3185323,28.4106593,North Indian,400.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,26,3.295836866004329,0.4193548387096772,0.2192894970402961,0.3393287020419248,Needs Improvement,Neither,0.5934010108072315,0.2581787225111818,0.4194538078240075,0.2192894970402961,0.0,0.2600565946341751,Moderate Engagement,Low Engagement
18445360,Hungrill,1,Faridabad,"Booth 110, HUDA Market, Near ICICI Bank, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3190765,28.4108198,"North Indian, Chinese, Continental",500.0,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,4,1.6094379124341005,0.3870967741935482,0.0,0.2322580645161289,Needs Improvement,Neither,0.5707828653178133,0.1343283582089552,0.3871592991837534,0.0,0.0,0.1631627151282603,Low Engagement,Low Engagement
6150,Kant Khana Khazana,1,Faridabad,"135, Huda Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.318667,28.4106772,North Indian,250.0,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,22,3.1354942159291497,0.5161290322580643,0.198439472783192,0.3890532084681153,Hidden Gem,Neither,0.6611991967832942,0.3156958754668499,0.5162570184949207,0.198439472783192,0.0,0.305058556518512,Moderate Engagement,Hidden Potential
18421024,Open Yard,1,Faridabad,"SCO 22-23, Main Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3199015,28.4095652,"North Indian, Chinese, Continental",800.0,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,14,2.70805020110221,0.4838709677419353,0.1428571428571428,0.3474654377880183,Needs Improvement,One Service,0.6384122998173006,0.267590618336887,0.4837215641051192,0.1428571428571428,0.5,0.3423446142208748,Low Engagement,Low Engagement
18471260,Recipe Badshah,1,Faridabad,"Shop 98, Sabzi Mandi, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",0.0,0.0,North Indian,300.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,2.19722457733622,0.4193548387096772,0.0764323541831533,0.2821858448990677,Needs Improvement,Neither,0.5934385111353594,0.1920806414877277,0.419507351323907,0.0764323541831533,0.0,0.2083669007545074,Low Engagement,Low Engagement
18367316,The Chai Cafe,1,Faridabad,"Shop 123, HUDA Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3185772,28.4108878,"Cafe, Chinese",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,2.19722457733622,0.4193548387096772,0.0764323541831533,0.2821858448990677,Needs Improvement,Neither,0.5934010108072315,0.1920806414877277,0.4194538078240075,0.0764323541831533,0.0,0.2083508377045376,Low Engagement,Low Engagement
304001,Eat N Treat,1,Faridabad,"145, Main Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3266023,28.4101024,"Chinese, North Indian",400.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,20,3.044522437723423,0.3225806451612901,0.186610032634785,0.2681924001506881,Needs Improvement,Neither,0.5256590753233605,0.1758941942041543,0.3227309124029435,0.186610032634785,0.0,0.195704248219294,Moderate Engagement,Low Engagement
8319,Hotel Ekant,1,Faridabad,"12 - 14, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.329167,28.4101795,"North Indian, Mughlai, Chinese",700.0,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,39,3.688879454113936,0.2903225806451612,0.2703984658163389,0.2823529347136323,Needs Improvement,Neither,0.5029659291776867,0.1922739170195002,0.2903293167628905,0.2703984658163389,0.0,0.20847435914896,Moderate Engagement,Low Engagement
303871,Momo-Cha,1,Faridabad,"31, Near HDFC Bank ATM, Sector 17 Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3288978,28.4106029,"North Indian, Chinese",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,56,4.04305126783455,0.2903225806451612,0.3164529055040641,0.3007747105887224,Needs Improvement,One Service,0.5030034295058146,0.2135826876212835,0.29038286026279,0.3164529055040641,0.5,0.300159379847099,Moderate Engagement,Low Engagement
8321,Paradise Inn,1,Faridabad,"124, Near OBC Bank, Sector 17 Market, Faridabad, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3275764,28.4103725,"North Indian, Mughlai, Chinese",500.0,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,43,3.784189633918261,0.2903225806451612,0.2827920464384465,0.2873103669624753,Needs Improvement,Neither,0.5030409298339424,0.1980082602924156,0.2904364037626894,0.2827920464384465,0.0,0.2129922215188416,Moderate Engagement,Low Engagement
311047,Red Chilli,1,Faridabad,"Shop 140, Back Side, Main Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.326744,28.4099515,Chinese,300.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,9,2.302585092994046,0.3225806451612901,0.0901328219387797,0.2296015158722859,Needs Improvement,Neither,0.5256965756514884,0.1312554847776442,0.3227844559028429,0.0901328219387797,0.0,0.1608013208307842,Low Engagement,Low Engagement
8320,Shiv Restaurant,1,Faridabad,"122 & 123, HUDA Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3278324,28.4101647,North Indian,400.0,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,20,3.044522437723423,0.2903225806451612,0.186610032634785,0.2488375614410107,Needs Improvement,Neither,0.5030784301620703,0.1535061345026617,0.2904899472625889,0.186610032634785,0.0,0.1781961377816652,Moderate Engagement,Low Engagement
8308,Sohan Sweets & Namkeen,1,Faridabad,"115 & 116, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3279106,28.4103306,Mithai,100.0,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,41,3.737669618283368,0.4516129032258063,0.2767428545735647,0.3816648837649096,Needs Improvement,Neither,0.6160941569529055,0.3071496789817985,0.4518554034640606,0.2767428545735647,0.0,0.2984075795975606,Moderate Engagement,Low Engagement
18303717,The Binge Box Cafe,1,Faridabad,"1st  Floor, 110, HUDA Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3279106,28.4105998,Cafe,500.0,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,18,2.9444389791664403,0.5161290322580643,0.1735957626469211,0.379115724413607,Hidden Gem,Neither,0.6611054459629746,0.3042010245082769,0.5161231597451723,0.1735957626469211,0.0,0.2960264590308328,Low Engagement,Hidden Potential
304004,Tmos Moving Feast,1,Faridabad,"156, Main Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.32609671,28.4101156,"Chinese, North Indian",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,76,4.343805421853684,0.4838709677419353,0.355561223869662,0.4325470701930259,Popular but Average,One Service,0.6384498001454285,0.3660059394023808,0.4837751076050186,0.355561223869662,0.5,0.4193468558462713,Moderate Engagement,Needs Improvement
18420432,Parkash Dhaba,1,Faridabad,"Shop 32, HUDA Market, Sector 19, Faridabad",Sector 19,"Sector 19, Faridabad",77.3138205,28.417529,"North Indian, Chinese",200.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,1.9459101490553128,0.3870967741935482,0.0437528897776421,0.2497592204271858,Needs Improvement,Neither,0.570895366302197,0.1545722325836852,0.3873199296834517,0.0437528897776421,0.0,0.1790468382648537,Low Engagement,Low Engagement
9824,Sanjha Chulha,1,Faridabad,"Booth 16, Part 2 Market, Sector 19, Faridabad",Sector 19,"Sector 19, Faridabad",77.3144487,28.4175882,"North Indian, Mughlai",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,219,5.393627546352362,0.4838709677419353,0.4920739779695791,0.4871521718329928,Popular but Average,One Service,0.6384498001454285,0.4291685569709992,0.4837751076050186,0.4920739779695791,0.5,0.4687563228152711,High Engagement,Needs Improvement
8029,Hareram Bikanerzaika,1,Faridabad,"77 & 78, HUDA Market, Opposite Community Centre, Sector 21 C, Near Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.2969594,28.4304159,"Mithai, Street Food",200.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11,2.4849066497880004,0.3225806451612901,0.1138408552035696,0.2390847291782019,Needs Improvement,Neither,0.5257340759796163,0.1422248733031441,0.3228379994027424,0.1138408552035696,0.0,0.169398276517637,Low Engagement,Low Engagement
312788,Kulcha Paaji,1,Faridabad,"Opposite 21-C Market, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.2967664,28.4317132,Street Food,100.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12,2.5649493574615367,0.4193548387096772,0.1242491426792665,0.3013125602975129,Needs Improvement,Neither,0.5935135117916152,0.2142048272098098,0.4196144383237059,0.1242491426792665,0.0,0.2257058495563985,Low Engagement,Low Engagement
309672,Shree Bikaner Misthan Bhandar,1,Faridabad,"DSS 44, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.2964432,28.4301217,"Street Food, South Indian, Mithai",350.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,13,2.6390573296152584,0.3225806451612901,0.1338857117164217,0.2471026717833427,Needs Improvement,Neither,0.5256778254874245,0.1514993591523741,0.3227576841528932,0.1338857117164217,0.0,0.1766292232924832,Low Engagement,Low Engagement
18359861,"The Hub - Gourmet, Bakers & More",1,Faridabad,"Asian Institute of Medical Sciences, Badkal Flyover, Sector 21 A, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",0.0,0.0,"Bakery, Fast Food",200.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,2.079441541679836,0.3870967741935482,0.0611165342852064,0.2567046782302115,Needs Improvement,Neither,0.570895366302197,0.1626061576543492,0.3873199296834517,0.0611165342852064,0.0,0.185331440941099,Low Engagement,Low Engagement
18369105,Funk House Cafe,1,Faridabad,"Plot 2347, Near Sector 28 Metro Station, Sector 28, Faridabad",Sector 28,"Sector 28, Faridabad",77.31297973,28.43892133,"Cafe, Italian, Salad",650.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,15,2.772588722239781,0.2580645161290321,0.1512493562239861,0.2153384521670137,Needs Improvement,One Service,0.4804040341804602,0.1147571648200533,0.2581151233724855,0.1512493562239861,0.5,0.2228494159435615,Low Engagement,Low Engagement
18133473,Shiksha Fast Food,1,Faridabad,"13, Near Water Tank, HUDA Market, Sector 28, Faridabad",Sector 28,"Sector 28, Faridabad",77.315069,28.4353341,"Fast Food, Chinese",200.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,1.791759469228055,0.3548387096774192,0.02370803326479,0.2223864391123675,Needs Improvement,Neither,0.5483147211409067,0.1229096870329625,0.3550789645430972,0.02370803326479,0.0,0.154283686477424,Low Engagement,Low Engagement
8167,Lalit Kathi Rolls Momos,1,Faridabad,"Main HUDA Market, Sector 29, Faridabad",Sector 29,"Sector 29, Faridabad",77.3211256,28.4334516,Fast Food,100.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9,2.302585092994046,0.4193548387096772,0.0901328219387797,0.2876660320013182,Needs Improvement,Neither,0.5935135117916152,0.1984196638821219,0.4196144383237059,0.0901328219387797,0.0,0.2133577782436103,Low Engagement,Low Engagement
